,age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y
22289,34,9,1,1,22,0,21,1,270,3,0,3,0,0,0
22290,33,4,1,2,0,0,21,1,148,3,0,3,0,1,0
22291,42,4,1,2,37,0,21,1,299,1,0,3,0,0,0
22292,40,9,1,1,318,0,21,1,196,4,0,3,0,0,0
22293,41,4,1,1,0,0,21,1,280,11,0,3,0,0,0
22294,36,9,2,1,0,0,21,1,42,1,0,3,0,0,0
22295,30,9,2,2,69,0,21,1,300,1,0,3,0,0,0
22296,54,4,1,2,1090,0,21,1,160,7,0,3,0,0,0
22297,33,9,2,2,255,0,21,1,247,3,0,3,0,0,0
22298,33,4,2,2,109,0,21,1,122,5,0,3,0,0,0
22299,59,3,1,1,454,0,21,1,162,1,0,3,0,0,0
22300,30,9,2,1,13,0,21,1,379,1,0,3,0,0,0
22301,47,1,1,0,0,0,21,1,494,4,0,3,0,0,0
22302,53,1,1,0,0,0,21,1,195,1,0,3,0,0,0
22303,35,4,2,1,0,0,21,1,163,1,0,3,0,0,0
22304,31,9,2,2,50,0,21,1,794,1,0,3,0,0,0
22305,60,4,1,2,70,0,21,1,36,1,0,3,0,0,0
22306,55,1,1,0,2384,1,21,1,331,20,0,3,0,1,0
22307,46,1,1,0,278,0,21,1,153,3,0,3,0,0,0
22308,35,4,2,2,-146,0,21,1,269,1,0,3,1,0,0
22309,49,1,1,0,1898,0,21,1,159,1,0,3,0,0,0
22310,30,4,2,2,254,0,21,1,202,1,0,3,0,0,0
22311,37,9,1,1,1580,0,22,1,92,12,0,3,0,0,0
22312,52,5,1,1,0,0,22,1,351,5,0,3,0,0,0
22313,33,9,0,1,6,0,22,1,239,2,0,3,0,0,0
22314,55,4,1,2,0,0,22,1,64,2,0,3,0,0,0
22315,52,5,1,0,6,0,22,1,82,2,0,3,0,0,0
22316,43,9,2,2,58,0,22,1,97,2,0,3,0,0,0
22317,38,9,1,2,664,0,22,1,242,2,0,3,0,0,0
22318,32,4,2,2,0,0,22,1,360,2,0,3,0,0,0
22319,44,4,1,2,38,0,22,1,98,5,0,3,0,0,0
22320,41,9,1,1,1344,0,22,1,169,6,0,3,0,0,0
22321,47,1,1,1,11305,0,22,1,118,6,0,3,0,0,0
22322,50,7,1,0,-158,0,22,1,203,4,0,3,0,0,0
22323,41,4,1,2,15449,0,22,1,136,9,0,3,0,0,0
22324,52,4,1,2,1339,0,22,1,343,5,0,3,1,0,0
22325,31,9,1,2,22,0,22,1,122,5,0,3,0,0,0
22326,33,9,2,2,516,0,22,1,76,7,0,3,0,0,0
22327,47,0,1,1,29,0,22,1,150,8,0,3,0,1,0
22328,34,9,1,1,260,0,22,1,142,2,0,3,1,0,0
22329,33,9,2,1,18,0,22,1,93,2,0,3,0,0,0
22330,53,4,1,2,32,0,22,1,122,2,0,3,0,1,0
22331,37,10,2,1,42,0,22,1,99,2,0,3,0,0,0
22332,34,9,2,1,229,0,22,1,154,2,0,3,0,0,0
22333,32,9,2,1,-420,0,22,1,586,2,0,3,0,0,0
22334,31,9,0,2,0,0,22,1,127,2,0,3,0,0,0
22335,52,4,1,2,1227,0,22,1,1123,4,0,3,0,0,1
22336,45,9,2,2,0,0,22,1,87,4,0,3,0,0,0
22337,58,7,0,1,183,0,22,1,167,2,0,3,0,0,0
22338,37,4,1,2,981,0,22,1,135,2,0,3,0,0,0
22339,46,9,0,2,532,0,22,1,491,2,0,3,0,0,0
22340,30,9,1,1,398,0,22,1,111,2,0,3,1,0,0
22341,43,9,1,2,0,0,22,1,78,2,0,3,0,0,0
22342,60,6,2,1,27,0,22,1,40,2,0,3,0,0,0
22343,30,9,2,2,0,0,22,1,34,2,0,3,0,0,0
22344,33,4,1,2,1109,0,22,1,306,2,0,3,0,0,0
22345,46,1,1,0,255,0,22,1,95,2,0,3,0,0,0
22346,42,4,1,1,580,0,22,1,67,2,0,3,0,0,0
22347,47,4,1,1,0,0,22,1,644,9,0,3,0,1,0
22348,49,9,1,1,27,0,22,1,57,2,0,3,0,0,0
22349,35,6,1,1,573,0,22,1,140,8,0,3,1,1,0
22350,32,4,2,2,98,0,22,1,119,2,0,3,0,0,0
22351,32,4,2,2,522,0,22,1,576,2,0,3,0,0,1
22352,31,6,1,2,94,0,22,1,579,2,0,3,0,0,1
22353,47,9,1,1,147,0,22,1,136,2,0,3,0,0,0
22354,41,9,1,1,965,0,22,1,336,10,0,3,0,0,1
22355,32,9,1,1,14,0,22,1,313,6,0,3,0,0,0
22356,46,3,2,2,1328,0,22,1,1241,2,0,3,0,0,0
22357,36,9,1,2,0,0,22,1,147,2,0,3,0,0,0
22358,36,9,1,1,366,0,22,1,136,6,0,3,0,1,0
22359,58,4,0,2,0,0,22,1,73,3,0,3,0,0,0
22360,34,9,2,1,95,0,22,1,119,8,0,3,0,0,0
22361,39,4,2,2,139,0,22,1,109,2,0,3,0,0,0
22362,46,1,1,0,0,0,22,1,65,2,0,3,0,0,0
22363,34,9,1,2,149,0,22,1,739,2,0,3,0,0,1
22364,52,1,1,1,-164,0,22,1,314,4,0,3,0,0,0
22365,38,9,1,1,196,0,22,1,252,2,0,3,0,0,0
22366,33,4,2,2,321,0,22,1,227,2,0,3,0,0,0
22367,56,5,1,1,415,0,22,1,158,2,0,3,0,0,0
22368,53,1,1,0,109,0,22,1,86,4,0,3,0,0,0
22369,58,5,1,2,183,0,22,1,246,2,0,3,0,0,0
22370,35,9,0,1,308,0,22,1,77,2,0,3,0,0,0
22371,33,9,2,2,99,0,22,1,296,2,0,3,0,0,0
22372,31,4,2,2,1536,0,22,1,234,2,0,3,0,0,0
22373,52,4,1,1,189,0,22,1,90,2,0,3,0,0,0
22374,38,9,2,1,0,0,22,1,305,2,0,3,0,0,0
22375,38,4,1,2,546,0,22,1,82,2,0,3,0,0,0
22376,44,4,0,2,0,0,22,1,54,2,0,3,0,0,0
22377,44,9,1,1,267,0,22,1,520,2,0,3,0,0,1
22378,46,1,1,0,225,0,22,1,157,6,0,3,0,0,0
22379,50,0,1,1,-195,0,22,1,119,4,0,3,0,0,0
22380,34,0,1,1,36,0,22,1,192,6,0,3,0,0,0
22381,30,4,2,2,347,0,22,1,229,2,0,3,0,0,0
22382,46,1,1,0,-44,1,22,1,16,13,0,3,0,1,0
22383,30,9,2,2,1109,0,22,1,215,2,0,3,0,0,0
22384,53,1,1,2,0,0,22,1,107,2,0,3,0,0,0
22385,50,6,1,0,0,0,22,1,125,4,0,3,0,0,0
22386,59,5,1,3,575,0,22,1,146,3,0,3,0,0,0
22387,42,6,1,1,357,0,22,1,94,4,0,3,0,0,0
22388,56,4,1,2,4889,0,22,1,705,4,0,3,0,0,0
22389,55,1,1,0,419,0,22,1,33,8,0,3,0,0,0
22390,49,4,2,2,0,0,22,1,205,4,0,3,0,0,0
22391,34,4,2,2,478,0,22,1,73,2,0,3,1,0,0
22392,31,9,2,1,1,0,22,1,107,2,0,3,0,0,0
22393,53,9,1,1,0,0,22,1,77,9,0,3,0,0,0
22394,34,9,1,1,-172,0,22,1,177,2,0,3,0,0,0
22395,32,4,2,2,334,0,22,1,944,14,0,3,0,0,0
22396,31,4,2,2,10215,0,22,1,139,2,0,3,0,0,0
22397,57,9,1,1,20,0,22,1,119,2,0,3,0,0,0
22398,48,4,1,2,1335,0,22,1,492,7,0,3,0,0,0
22399,37,4,1,2,31,0,22,1,72,2,0,3,0,0,0
22400,38,9,1,2,0,0,22,1,82,6,0,3,0,0,0
22401,59,4,0,1,0,0,22,1,125,2,0,3,0,0,0
22402,49,0,1,1,0,0,22,1,115,2,0,3,0,0,0
22403,41,4,1,2,23,0,22,1,80,2,0,3,0,0,0
22404,33,4,1,2,4570,0,22,1,1258,2,0,3,0,0,1
22405,35,4,1,2,-126,0,22,1,82,2,0,3,0,0,0
22406,32,9,2,1,34,0,22,1,210,2,0,3,0,0,0
22407,30,4,1,1,0,0,22,1,78,2,0,3,0,0,0
22408,35,4,2,1,1048,0,22,1,362,2,0,3,0,0,0
22409,53,1,1,1,25,0,22,1,528,2,0,3,0,0,1
22410,43,9,1,1,221,0,22,1,73,2,0,3,0,0,0
22411,36,4,2,2,0,0,22,1,136,2,0,3,0,0,0
22412,32,9,2,2,388,0,22,1,119,2,0,3,1,0,0
22413,46,9,0,1,447,0,22,1,314,2,0,3,0,1,0
22414,52,1,1,0,796,0,22,1,150,2,0,3,0,0,0
22415,43,9,1,1,328,0,22,1,79,2,0,3,0,0,0
22416,46,7,1,0,599,0,22,1,257,2,0,3,0,0,0
22417,35,4,1,2,3168,0,22,1,24,30,0,3,0,0,0
22418,30,9,2,2,0,0,22,1,69,2,0,3,0,0,0
22419,33,4,1,2,4636,0,22,1,129,6,0,3,0,0,0
22420,55,1,1,3,890,0,22,1,1329,2,0,3,0,0,1
22421,55,6,1,1,100,0,22,1,358,4,0,3,0,0,0
22422,49,9,1,1,1982,0,22,1,73,15,0,3,1,1,0
22423,40,6,1,1,0,0,22,1,55,6,0,3,0,0,0
22424,48,9,1,1,23495,0,22,1,63,8,0,3,0,0,0
22425,35,9,1,1,19,0,22,1,268,2,0,3,0,0,0
22426,51,4,1,2,0,0,22,1,111,2,0,3,0,0,0
22427,58,4,2,2,0,0,22,1,72,2,0,3,0,0,0
22428,58,1,1,1,371,0,22,1,73,2,0,3,0,0,0
22429,37,4,2,2,767,0,22,1,160,2,0,3,0,0,0
22430,60,1,1,0,864,1,22,1,67,4,0,3,0,0,0
22431,36,4,2,2,1520,0,22,1,101,2,0,3,0,0,0
22432,45,3,1,1,1623,0,22,1,192,4,0,3,0,0,0
22433,33,6,1,2,215,0,22,1,286,2,0,3,0,1,0
22434,52,1,1,0,994,0,22,1,109,2,0,3,0,0,0
22435,35,9,0,1,54,0,22,1,73,2,0,3,0,0,0
22436,36,9,2,2,1324,0,22,1,85,2,0,3,0,0,0
22437,31,9,2,1,125,0,22,1,78,2,0,3,0,0,0
22438,57,3,1,1,0,0,22,1,197,2,0,3,0,0,0
22439,30,4,2,2,370,0,22,1,64,2,0,3,0,0,0
22440,55,1,1,2,1341,0,22,1,46,8,0,3,0,0,0
22441,32,9,2,1,90,0,22,1,278,2,0,3,0,0,0
22442,35,9,2,2,296,0,22,1,91,2,0,3,0,0,0
22443,54,3,1,0,179,0,22,1,132,2,0,3,0,0,0
22444,35,9,1,1,13,0,22,1,94,2,0,3,0,0,0
22445,32,4,2,2,0,0,22,1,148,2,0,3,0,0,0
22446,31,9,2,1,5,0,22,1,121,2,0,3,0,0,0
22447,57,1,1,0,1075,0,22,1,164,6,0,3,0,0,0
22448,32,6,1,2,3601,0,22,1,171,15,0,3,0,0,0
22449,55,1,1,0,396,0,22,1,74,2,0,3,0,0,0
22450,55,3,1,1,139,0,22,1,256,2,0,3,0,0,0
22451,34,9,2,1,559,0,22,1,259,2,0,3,0,0,0
22452,46,4,2,2,0,0,22,1,686,2,0,3,0,0,1
22453,33,4,2,1,-298,0,22,1,168,2,0,3,0,0,0
22454,32,9,2,1,0,0,22,1,114,2,0,3,0,0,0
22455,49,3,1,1,211,0,22,1,220,2,0,3,0,0,0
22456,36,9,1,2,473,0,22,1,72,2,0,3,0,0,0
22457,44,4,0,2,-26,0,22,1,92,4,0,3,0,0,0
22458,46,0,1,1,154,0,22,1,58,2,0,3,0,0,0
22459,36,4,0,2,276,0,22,1,131,2,0,3,1,0,0
22460,53,7,1,0,6,0,22,1,80,2,0,3,0,0,0
22461,32,4,1,2,282,0,22,1,92,2,0,3,0,0,0
22462,52,7,1,1,145,0,22,1,205,4,0,3,0,0,0
22463,50,3,1,1,195,0,22,1,168,2,0,3,0,0,0
22464,33,9,2,1,80,0,22,1,572,2,0,3,0,0,0
22465,46,7,1,1,273,0,22,1,565,2,0,3,0,0,1
22466,50,2,1,1,7907,0,22,1,363,2,0,3,1,1,0
22467,57,5,1,0,333,2,22,1,336,2,0,3,0,0,0
22468,52,4,1,2,0,0,22,1,232,2,0,3,0,0,0
22469,49,4,2,2,11,0,22,1,251,2,0,3,0,0,0
22470,36,9,1,1,331,0,22,1,239,4,0,3,0,0,0
22471,36,4,2,1,1898,0,22,1,243,4,0,3,1,0,0
22472,39,9,1,1,13165,0,22,1,147,4,0,3,1,1,0
22473,48,4,0,2,2939,0,22,1,91,4,0,3,0,0,0
22474,52,3,1,0,335,0,22,1,217,5,0,3,0,0,0
22475,50,1,1,0,1052,0,22,1,149,4,0,3,0,0,0
22476,50,4,2,2,0,0,22,1,128,4,0,3,0,0,0
22477,33,4,2,2,112,0,22,1,112,4,0,3,0,0,0
22478,47,1,1,0,9346,0,22,1,19,21,0,3,0,0,0
22479,49,4,1,2,234,0,22,1,55,6,0,3,0,0,0
22480,35,4,2,2,1496,0,22,1,73,4,0,3,1,0,0
22481,46,2,1,2,1920,0,22,1,604,6,0,3,0,0,1
22482,52,9,1,1,2944,0,22,1,22,18,0,3,0,0,0
22483,58,5,1,0,701,0,22,1,137,4,0,3,0,0,0
22484,43,4,1,2,1,0,22,1,239,4,0,3,0,0,0
22485,31,4,0,2,-6,0,22,1,119,6,0,3,0,1,0
22486,30,9,1,2,296,0,22,1,1809,5,0,3,0,0,0
22487,47,4,1,2,5049,0,22,1,47,7,0,3,0,0,0
22488,47,3,0,1,26,0,22,1,48,4,0,3,0,0,0
22489,31,4,2,1,2,0,22,1,65,4,0,3,0,0,0
22490,30,4,1,2,882,0,22,1,102,6,0,3,0,0,0
22491,30,9,1,1,817,0,22,1,180,4,0,3,1,0,0
22492,44,4,1,2,1383,0,22,1,243,12,0,3,0,0,0
22493,46,4,1,2,144,0,22,1,79,4,0,3,0,0,0
22494,30,4,1,2,696,0,22,1,187,4,0,3,0,0,0
22495,54,1,1,0,2110,0,22,1,120,8,0,3,1,0,0
22496,49,0,1,1,682,0,22,1,86,4,0,3,0,0,0
22497,50,0,1,0,82,0,22,1,101,4,0,3,0,0,0
22498,38,6,1,2,656,0,22,1,508,7,0,3,1,0,0
22499,54,11,1,0,981,0,22,1,651,12,0,3,0,0,0
22500,34,10,1,2,10,0,22,1,71,5,0,3,0,0,0
22501,36,9,1,2,508,0,22,1,233,4,0,3,0,0,0
22502,47,4,1,2,286,0,22,1,557,7,0,3,0,0,0
22503,36,4,0,2,0,0,22,1,247,4,0,3,0,0,0
22504,47,1,1,0,469,1,22,1,208,6,0,3,0,0,0
22505,49,4,1,2,502,0,22,1,379,4,0,3,0,0,0
22506,50,9,1,1,0,1,22,1,295,5,0,3,0,0,0
22507,59,3,1,0,57,0,22,1,212,11,0,3,0,0,0
22508,34,4,1,1,857,0,22,1,238,6,0,3,1,0,0
22509,31,4,2,2,-201,0,22,1,81,4,0,3,1,0,0
22510,36,9,2,1,159,0,22,1,251,4,0,3,1,0,0
22511,30,10,2,2,463,0,22,1,374,4,0,3,0,0,0
22512,41,9,1,1,994,0,22,1,117,4,0,3,0,0,0
22513,35,6,1,1,1256,0,22,1,73,7,0,3,1,0,0
22514,31,4,2,2,47,0,22,1,361,4,0,3,0,0,0
22515,33,4,2,2,71,0,22,1,107,6,0,3,0,0,0
22516,32,4,2,2,17,0,22,1,72,4,0,3,0,0,0
22517,50,4,1,2,72,0,22,1,171,13,0,3,0,0,0
22518,39,4,2,2,968,0,22,1,199,6,0,3,1,0,0
22519,41,9,1,1,0,0,22,1,209,2,0,3,0,0,0
22520,32,9,2,2,195,0,22,1,239,2,0,3,1,0,0
22521,35,9,1,2,1006,0,22,1,69,4,0,3,0,0,0
22522,30,9,2,1,3,0,22,1,198,2,0,3,0,0,0
22523,32,4,1,2,4,0,22,1,195,4,0,3,0,0,0
22524,46,3,1,0,131,0,22,1,234,4,0,3,0,0,0
22525,31,11,0,2,137,0,22,1,385,9,0,3,0,0,0
22526,57,5,1,0,318,0,22,1,371,4,0,3,0,0,0
22527,39,4,1,2,0,0,22,1,714,6,0,3,0,0,0
22528,40,9,1,2,1207,0,22,1,105,3,0,3,0,0,0
22529,60,5,1,1,30,0,22,1,629,4,0,3,0,0,0
22530,49,9,1,2,2950,0,22,1,91,16,0,3,1,0,0
22531,32,4,1,2,141,0,22,1,10,13,0,3,1,1,0
22532,34,4,2,1,0,0,22,1,132,4,0,3,0,0,0
22533,59,0,1,1,1575,0,22,1,1241,11,0,3,1,0,1
22534,34,4,2,2,1336,0,22,1,217,6,0,3,0,0,0
22535,33,2,1,1,5809,0,22,1,219,4,0,3,1,0,0
22536,40,4,1,2,0,0,22,1,61,4,0,3,0,0,0
22537,32,4,2,2,0,1,22,1,28,4,0,3,0,0,0
22538,34,4,0,2,140,0,22,1,80,4,0,3,0,0,0
22539,43,9,2,1,4990,0,22,1,88,10,0,3,1,0,0
22540,55,4,0,2,1598,0,22,1,607,4,0,3,0,0,0
22541,31,9,2,1,354,0,22,1,186,2,0,3,0,1,0
22542,57,9,1,1,0,0,22,1,527,6,0,3,0,0,0
22543,36,9,0,1,433,0,22,1,173,3,0,3,0,0,0
22544,36,7,1,1,33,0,22,1,81,2,0,3,1,1,0
22545,47,3,1,1,443,0,22,1,222,3,0,3,0,0,0
22546,32,9,1,2,0,0,22,1,277,3,0,3,0,0,0
22547,32,4,1,2,263,0,22,1,175,1,0,3,0,0,0
22548,36,9,2,1,664,0,22,1,309,3,0,3,0,0,0
22549,35,9,1,1,712,0,22,1,97,5,0,3,1,1,0
22550,41,4,1,2,527,0,22,1,96,1,0,3,0,0,0
22551,51,1,1,1,548,0,22,1,511,4,0,3,0,0,0
22552,45,9,0,1,88,0,22,1,55,3,0,3,1,0,0
22553,34,4,1,1,42,0,22,1,82,3,0,3,0,0,0
22554,31,9,2,1,373,0,22,1,346,5,0,3,0,0,0
22555,31,4,2,2,55,0,22,1,215,1,0,3,0,0,0
22556,59,5,1,0,0,0,22,1,347,1,0,3,0,0,0
22557,32,9,1,2,43,0,22,1,154,5,0,3,0,0,0
22558,47,7,1,1,2322,0,22,1,618,1,0,3,0,0,0
22559,35,9,2,1,127,0,22,1,203,1,0,3,0,0,0
22560,59,5,1,0,0,0,22,1,460,1,0,3,0,0,0
22561,56,0,1,1,150,0,22,1,105,1,0,3,0,0,0
22562,41,9,1,1,65,0,22,1,157,1,0,3,0,0,0
22563,36,4,2,2,156,0,22,1,122,1,0,3,0,0,0
22564,45,9,1,2,12766,0,22,1,129,3,0,3,0,0,0
22565,31,9,2,2,336,0,22,1,661,1,0,3,0,0,0
22566,37,4,1,1,261,0,22,1,296,3,0,3,0,0,0
22567,31,4,2,2,1308,0,22,1,323,3,0,3,0,0,0
22568,45,4,1,2,0,0,22,1,112,3,0,3,0,0,0
22569,31,3,2,2,0,0,22,1,78,3,0,3,0,0,0
22570,36,9,1,1,287,0,22,1,381,6,0,3,0,0,0
22571,30,9,2,1,0,0,22,1,79,5,0,3,0,0,0
22572,42,9,0,1,2861,0,22,1,30,5,0,3,0,0,0
22573,47,7,1,2,871,0,22,1,602,9,0,3,0,0,0
22574,37,9,1,1,1725,0,22,1,75,7,0,3,0,0,0
22575,31,4,2,2,18,0,22,1,332,3,0,3,0,0,0
22576,43,4,1,1,445,0,22,1,108,18,0,3,0,0,0
22577,30,9,2,2,0,0,22,1,121,2,0,3,0,0,0
22578,31,9,1,1,298,0,22,1,436,5,0,3,0,0,0
22579,30,6,1,2,-517,0,22,1,123,2,0,3,1,1,0
22580,34,9,2,2,632,0,22,1,215,10,0,3,0,0,0
22581,48,1,1,0,2519,1,22,1,105,5,0,3,0,0,0
22582,30,7,1,1,475,0,22,1,192,5,0,3,0,0,0
22583,37,9,1,2,2043,0,22,1,143,4,0,3,0,0,0
22584,53,10,0,1,468,0,22,1,153,6,0,3,0,0,0
22585,31,9,0,2,75,0,22,1,34,9,0,3,0,0,0
22586,34,9,1,2,23,0,22,1,289,6,0,3,0,0,0
22587,35,4,1,2,94,0,22,1,239,3,0,3,0,0,0
22588,47,1,1,1,4709,0,22,1,78,4,0,3,0,0,0
22589,54,4,0,1,2762,0,22,1,309,7,0,3,0,0,0
22590,59,0,1,1,6264,0,22,1,353,16,0,3,0,0,0
22591,45,7,1,1,1064,0,22,1,210,6,0,3,0,0,0
22592,49,9,1,1,702,1,22,1,145,7,0,3,0,0,0
22593,38,3,1,1,316,0,22,1,101,4,0,3,0,0,0
22594,32,4,1,2,26,0,22,1,222,6,0,3,0,0,0
22595,46,3,1,0,304,0,22,1,166,5,0,3,0,0,0
22596,55,1,1,1,176,0,22,1,140,11,0,3,0,1,0
22597,58,1,1,0,4354,0,22,1,98,7,0,3,1,0,0
22598,51,9,1,1,130,0,22,1,547,3,0,3,0,0,0
22599,37,4,1,2,49,0,22,1,132,1,0,3,0,1,0
22600,50,7,2,1,321,1,22,1,90,11,0,3,0,0,0
22601,47,1,1,1,-18,0,22,1,155,2,0,3,0,1,0
22602,53,7,1,1,1,0,22,1,120,10,0,3,0,0,0
22603,51,4,1,2,79,0,22,1,209,7,0,3,0,1,0
22604,33,4,2,2,349,0,22,1,182,1,0,3,0,0,0
22605,60,1,1,0,0,0,22,1,195,1,0,3,0,0,0
22606,49,1,1,0,239,0,22,1,90,3,0,3,0,0,0
22607,49,1,1,0,397,0,22,1,263,1,0,3,0,0,0
22608,47,1,1,0,0,0,22,1,98,3,0,3,0,0,0
22609,32,6,1,2,102,0,22,1,398,5,0,3,0,0,0
22610,37,3,1,0,655,0,22,1,160,1,0,3,1,0,0
22611,30,9,1,1,394,0,22,1,216,13,0,3,0,0,0
22612,38,4,1,2,441,0,22,1,82,7,0,3,1,1,0
22613,53,3,1,3,0,0,22,1,207,1,0,3,0,0,0
22614,44,6,1,1,465,0,22,1,160,1,0,3,0,0,0
22615,31,9,2,1,-466,0,22,1,142,1,0,3,0,0,0
22616,40,6,1,1,2,0,22,1,197,5,0,3,0,0,0
22617,41,4,0,2,369,1,22,1,9,3,0,3,1,0,0
22618,44,9,1,1,56,0,22,1,148,8,0,3,0,0,0
22619,30,4,0,2,0,0,22,1,209,2,0,3,0,0,0
22620,33,9,1,2,29,0,22,1,94,1,0,3,0,0,0
22621,33,9,2,1,635,0,22,1,124,1,0,3,0,0,0
22622,31,4,2,2,34,0,22,1,121,1,0,3,0,0,0
22623,33,4,2,1,15,0,22,1,199,1,0,3,0,0,0
22624,32,4,1,2,2172,0,22,1,306,4,0,3,1,0,0
22625,57,3,1,3,0,0,22,1,173,1,0,3,0,0,0
22626,44,3,1,0,41,0,22,1,299,1,0,3,0,0,0
22627,41,3,1,0,46,0,22,1,268,1,0,3,0,0,0
22628,40,4,1,1,830,0,22,1,155,6,0,3,0,0,0
22629,59,1,1,0,63,0,22,1,176,6,0,3,0,0,0
22630,35,9,2,1,126,0,22,1,112,2,0,3,0,0,0
22631,33,9,2,2,0,0,22,1,135,3,0,3,0,0,0
22632,33,9,2,1,0,0,22,1,208,1,0,3,0,0,0
22633,33,11,1,2,8971,0,22,1,138,1,0,3,0,0,0
22634,45,9,2,1,11,0,22,1,247,1,0,3,0,0,0
22635,35,9,2,1,24,0,22,1,392,1,0,3,0,0,0
22636,52,6,1,2,583,0,22,1,132,1,0,3,1,0,0
22637,58,7,1,1,818,0,22,1,283,1,0,3,0,0,0
22638,60,5,1,3,963,0,22,1,148,10,0,3,0,0,0
22639,51,10,1,1,234,0,22,1,735,1,0,3,0,0,1
22640,39,9,1,1,140,0,22,1,110,1,0,3,0,0,0
22641,34,4,2,2,0,0,22,1,174,1,0,3,0,0,0
22642,38,9,1,1,299,0,22,1,200,1,0,3,0,0,0
22643,33,4,1,2,52,0,22,1,311,1,0,3,0,0,0
22644,32,9,0,2,53,0,22,1,671,2,0,3,0,0,1
22645,50,7,1,1,26394,0,25,1,206,4,0,3,0,0,0
22646,31,9,1,2,1385,0,25,1,116,8,0,3,0,0,0
22647,31,9,2,1,4028,0,25,1,139,5,0,3,0,1,0
22648,60,5,1,1,0,0,25,1,87,2,0,3,0,0,0
22649,46,9,1,1,520,0,25,1,61,4,0,3,0,0,0
22650,57,5,1,0,3518,0,25,1,626,3,0,3,1,0,1
22651,50,1,1,0,19,0,25,1,103,3,0,3,0,0,0
22652,39,9,0,1,115,0,25,1,116,9,0,3,0,0,0
22653,50,4,1,2,135,0,25,1,162,4,0,3,0,0,0
22654,36,4,1,2,591,0,25,1,109,5,0,3,1,0,0
22655,36,4,2,2,86,0,25,1,48,4,0,3,0,0,0
22656,58,9,1,2,0,0,25,1,540,4,0,3,0,0,0
22657,31,4,2,2,0,0,25,1,191,5,0,3,0,0,0
22658,30,4,2,2,77,0,25,1,342,3,0,3,0,0,0
22659,52,7,1,1,381,0,25,1,288,12,0,3,0,1,0
22660,53,11,1,3,0,0,25,1,209,5,0,3,0,0,0
22661,51,9,1,2,-3,0,25,1,91,9,0,3,0,0,0
22662,33,9,2,1,-32,0,25,1,196,12,0,3,0,0,0
22663,48,4,0,2,0,0,25,1,110,3,0,3,0,0,0
22664,60,5,1,0,155,0,25,1,115,7,0,3,0,0,0
22665,50,4,0,2,0,0,25,1,57,3,0,3,0,0,0
22666,59,1,1,0,6271,0,25,1,102,5,0,3,1,0,0
22667,33,9,2,2,137,0,25,1,88,4,0,3,0,0,0
22668,37,6,1,1,119,0,25,1,68,4,0,3,0,0,0
22669,45,1,1,0,185,0,25,1,78,4,0,3,0,0,0
22670,47,4,1,1,1083,0,25,1,141,4,0,3,0,0,0
22671,41,9,1,1,2039,0,25,1,160,4,0,3,0,0,0
22672,52,4,1,2,967,0,25,1,472,10,0,3,0,0,0
22673,35,9,2,2,275,0,25,1,63,5,0,3,1,0,0
22674,34,9,1,1,47,0,25,1,132,6,0,3,0,0,0
22675,36,4,1,2,1235,0,25,1,85,6,0,3,0,0,0
22676,32,9,1,1,4,0,25,1,132,8,0,3,1,1,0
22677,36,4,1,2,3874,0,25,1,425,6,0,3,0,0,0
22678,58,1,1,3,9,0,25,1,50,23,0,3,0,0,0
22679,43,9,1,1,136,0,25,1,363,7,0,3,0,0,1
22680,55,1,1,1,467,0,25,1,129,5,0,3,0,0,0
22681,33,9,2,1,161,0,25,1,66,9,0,3,0,0,0
22682,51,1,1,0,581,0,25,1,121,4,0,3,0,0,0
22683,43,4,1,2,676,0,25,1,143,4,0,3,0,0,0
22684,33,9,2,1,9,0,25,1,145,8,0,3,0,1,0
22685,32,9,1,1,1840,0,25,1,99,13,0,3,1,0,0
22686,37,4,1,2,0,0,25,1,112,4,0,3,0,0,0
22687,48,4,2,2,830,0,25,1,961,4,0,3,0,0,1
22688,40,9,0,1,237,0,25,1,87,5,0,3,0,0,0
22689,30,9,1,1,384,0,25,1,73,3,0,3,0,0,0
22690,37,4,1,2,566,0,25,1,463,4,0,3,0,0,0
22691,46,0,1,1,1083,0,25,1,67,9,0,3,0,0,0
22692,53,9,0,1,394,0,25,1,103,5,0,3,0,0,0
22693,38,4,0,2,2350,0,25,1,234,12,0,3,0,0,0
22694,49,0,1,1,635,0,25,1,220,3,0,3,0,0,0
22695,33,4,2,2,9135,0,25,1,80,4,0,3,1,0,0
22696,56,1,1,3,3197,0,25,1,83,13,0,3,0,0,0
22697,34,9,2,1,1174,0,25,1,136,17,0,3,0,0,0
22698,32,9,1,1,79,0,25,1,417,4,0,3,1,0,0
22699,46,1,1,0,575,0,25,1,129,3,0,3,0,0,0
22700,38,9,0,1,631,0,25,1,343,2,0,3,1,0,0
22701,44,4,0,2,96,0,25,1,119,2,0,3,0,0,0
22702,42,9,0,2,343,0,25,1,87,4,0,3,0,0,0
22703,46,1,1,1,519,0,25,1,217,6,0,3,1,0,0
22704,45,1,1,1,221,0,25,1,153,4,0,3,0,1,0
22705,49,1,1,1,1860,0,25,1,150,3,0,3,0,0,0
22706,42,4,2,2,0,0,25,1,129,4,0,3,0,0,0
22707,54,3,1,0,470,0,25,1,104,6,0,3,0,0,0
